evalNum,writeNum,writelnNum,escapeNum,unescapeNum,fromCharCodeNum,splitNum,subStringNum,charAtNum,ActiveXObjectNum,createElementNum,locationNum,URLNum,referrerNum,replaceNum,setTimeoutNum,reloadNum,strAllNum,idenAllNum,Tag
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,9,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,24,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,65,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,97,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7,0,2,0,2,6,0,0,0,3,0,439,1827,0
0,18,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,120,239,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18,66,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,21,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,41,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,33,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18,66,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,112,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,28,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,45,106,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,69,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,23,0
0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,12,21,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,31,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,8,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,0
0,0,0,2,0,0,3,0,0,0,5,1,0,0,0,0,0,100,223,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,11,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,8,10,0
0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,8,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,31,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,31,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,33,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,48,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,25,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,46,0
0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,12,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,99,174,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,78,142,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,66,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,37,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,24,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,46,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,36,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,109,0
